obs_id,source_row_id,year,exporter_code,importer_code,hs6,family_id,quality_status,exclusion_reason,value_valid_flag,quantity_valid_flag,benchmark_join_status,source_filename,source_version
obs_e915f56620b9e742f53b,baci_d798013ba416600aa1731ef6,2017,490,704,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_b2888cf57f4874f42d65,baci_b67606fd8a595db35f649110,2017,528,100,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_8078ab88bb3478d4dfed,baci_e6e0635fd4438ac22b98ea6b,2017,528,156,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_df90692d0ffdbde94b51,baci_6a49211f0f34755fb1df39e2,2017,528,191,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_96c89ad26bf56b3994f9,baci_02665afa08259710eca82af9,2017,528,196,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_76081a1155e047e08bcf,baci_a9e2893c5aedaec7ebe34783,2017,528,203,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_7cfb370e7c4b81c8193c,baci_de20018905abf162c7d2690f,2017,528,233,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_2554b96aba2effb05d4f,baci_aec18f96958ea5f81a8997a3,2017,528,300,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_7135efacdc3ed67a1493,baci_dc6521cd8edd8249f4e63e13,2017,528,348,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_0f4d800603b5184024bf,baci_d02283b3b72ff57741af23ea,2017,528,372,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_c72eb14fb238401dea3e,baci_0c9257e1f2e0bd5995d97652,2017,528,400,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_b203f57ac4d27a160633,baci_e88bd965bb77ffe651761d4e,2017,528,428,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_04768f0dd79d0e36e7da,baci_ec3b5ef6d75727643eeabc9d,2017,528,440,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_620cb2a3a70d43a61663,baci_f20635068acc275bb1fc447a,2017,528,442,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_f226405482454000b3c8,baci_9bb4aa165189d268bb010a25,2017,528,608,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_544754b441e96b24cc23,baci_2ca4c740d0107c71b3807d0c,2017,528,620,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_68512ebe2c0a8e1070b1,baci_bdccdab779637ba93b8c2c5a,2017,528,642,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_464866a316aa7e8c8bc8,baci_9fe5c248becb128e03599a16,2017,528,643,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_d87e8283c3a5d3b5f534,baci_a8471363d5e3645e5b2e70f8,2017,528,703,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_3f8ff4c9f2ff4b10bd72,baci_b7a4f46e439cf14b7748a787,2017,528,704,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_49704fa7cc04f26922f0,baci_370a7cd7921c287730d74546,2017,528,705,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_a8aa566475f09371f1ea,baci_da5097bd2f3c84a5e63112e1,2017,528,752,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_2a27130d04e2c80ee55e,baci_342987600d2a8ff24dc64f00,2017,554,124,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_f1e79441337ed1558112,baci_6e0a17c68d474b560782e431,2017,579,246,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_c918f82bd9631e1ad7be,baci_4991df511b15a00e7dd07ff3,2017,579,752,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_fcbf9a3d8f6c1cf7ce17,baci_50f65bd98d67fc5c95123161,2017,586,842,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_53d6affa667d93fe8b06,baci_4fad1154ba1700b9ba11ad17,2017,591,170,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_129d9ae608d4a188f9ad,baci_2df723b3213237771406cb59,2017,591,188,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_36313356a3402eb0659f,baci_b449abdc4bf63a870da941e0,2017,616,40,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_d0bb05f8e6ce3b5711bc,baci_95f57a380c38068df75d770b,2017,620,24,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_16c7449fb3be43b1d5e1,baci_f7492a48e0364d8cac2ed9a9,2017,620,372,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_865a6a87c4d084172b9c,baci_ead0843f42a3983bf30cc548,2017,620,442,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_ce75a96971d9875dee31,baci_cd49a2aebeb1015fec7390f7,2017,642,528,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_3d6bddea1bbdee65b3e8,baci_08c6f531ec5f9184ec43e576,2017,643,276,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_d165624d5829122e40f5,baci_d66b32ba1b8bee55491e91b5,2017,646,124,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_07016db7622365f787ad,baci_372362034e28881282d0e1f4,2017,682,144,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_14636d57a3d6c6b752e6,baci_3ff462969f3894ea96e01cbd,2017,699,56,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_7dd80f69eb6f866336e0,baci_452729f8dcef8273acc667a6,2017,699,757,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_080271d4cc55a256b643,baci_8b0f930316e4b7bb60b10a99,2017,699,826,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_a17709bb3d6faadf66e8,baci_f80265f08376e380f266d3d3,2017,702,36,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_6933f6c123d9d6a6d379,baci_059f5c3328f7f74bad5e64d9,2017,702,276,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_06590d40936912712015,baci_ec0f1e02b2ca4104c4f4d063,2017,702,752,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_d34ae1ca433bc9a86957,baci_2a1820ba36addf56e4aadaaf,2017,703,528,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_748f84c2129ff934a24f,baci_17897acfc5694282c12ea2fe,2017,705,100,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_f3f6acf265b3bd37f92f,baci_d408f7c92f4fc20fb2693ffc,2017,705,203,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_dc3f218f0e485660683f,baci_46b74b3ff0ac9ac1f0212104,2017,705,208,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_9e17baf990b66a809e3d,baci_7a6d6dd9905773eee6a0b08f,2017,705,499,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_56ae5dd9b6a5736040bb,baci_6576350826728d00c2dfe1d0,2017,705,807,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_7180ce8f41ded269d28f,baci_643101bddbb3cb066784a460,2017,710,748,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_96d1f779601b105a65a2,baci_c6e1fa3d77c89139ca4e1ccf,2017,724,40,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_e415fa4a78b4e130221a,baci_3e3ad97193e157cf0a3b91ac,2017,724,579,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_190533bf8e4bb4e04b55,baci_445c47c2ce9a9171b5ef1c3b,2017,752,124,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_11d1dcdfd8735b20dadc,baci_8304d6fdae4cf801160bea2d,2017,752,528,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_1421ce6e48f4f78ff28c,baci_ebe467e713f15a56d544f4a1,2017,757,398,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_901184b63d14d784894c,baci_4bd94662cb4c44564894e0e5,2017,757,528,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_a9012e232351e5e13d1a,baci_60d614295c0c5b4e1b4d89b2,2017,764,76,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_a88644e7d19075d3e21f,baci_07874ca8b30f8d9fd970429f,2017,764,124,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_fe343ede82cefdf307e7,baci_c15fae300d57ae4daec9c315,2017,764,528,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_8dc004a455ad82feaaf7,baci_44f91b6a7a8dc37408728e19,2017,784,528,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
obs_4946558b358b19d9e1cd,baci_642bbcb499d824a664c972cf,2017,826,76,710812,gold_unwrought,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,True,False,matched,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived
