obs_id,source_row_id,year,exporter_code,exporter_iso3,exporter_name,importer_code,importer_iso3,importer_name,corridor_id,hs6,family_id,product_name,hs6_product_code_description,project_role,v,q,trade_value_usd,quantity_metric_ton,quantity_unit_raw,unit_value_usd_per_metric_ton,log_unit_value,benchmark_series_id,benchmark_price_original,benchmark_unit_original,benchmark_price_usd_per_metric_ton,benchmark_year,benchmark_yoy_change,benchmark_join_status,benchmark_conversion_method,benchmark_residual,benchmark_caveat,source_sheet,history_years_available,value_valid_flag,quantity_valid_flag,unit_value_valid_flag,valid_extreme_flag,quantity_score,benchmark_score,history_score,completeness_score,data_quality_score,quality_status,exclusion_reason,model_eligible,source_filename,source_version,source_file_hash,hs_revision
obs_914e4f541309209a8c90,baci_d9e222798f2d69a072248534,2017,784,ARE,United Arab Emirates,729,SDN,Sudan,ARE->SDN,151110,crude_palm_oil,Crude palm oil,"Vegetable oils: palm oil and its fractions, crude, not chemically modified",asia_bulk_commodity_anchor,28.103,36.356,28103.0,36.356,metric_ton,772.994828914072,6.650272358932539,world_bank_palm_oil,750.81,USD per metric ton,750.81,2017,,matched,identity,0.029119735182618456,Malaysia crude palm oil benchmark; not corridor-specific landed or invoice price.,Annual Prices (Nominal),0,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_4e88aae1e5c2f6248693,baci_3020cc41ffe6f6cf692b9d83,2017,784,ARE,United Arab Emirates,729,SDN,Sudan,ARE->SDN,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,895.56,0.023,895560.0,0.023,metric_ton,38937391.30434783,17.477465562966422,world_bank_gold,1257.56,USD per troy ounce,40431492.8548438,2017,,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-0.03765400240227734,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),0,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_1a548feade25526ea1e4,baci_d12fc18a25f1b67fb189064d,2017,784,ARE,United Arab Emirates,752,SWE,Sweden,ARE->SWE,151110,crude_palm_oil,Crude palm oil,"Vegetable oils: palm oil and its fractions, crude, not chemically modified",asia_bulk_commodity_anchor,7.501,6.0,7501.0,6.0,metric_ton,1250.1666666666667,7.131032154741582,world_bank_palm_oil,750.81,USD per metric ton,750.81,2017,,matched,identity,0.5098795309916611,Malaysia crude palm oil benchmark; not corridor-specific landed or invoice price.,Annual Prices (Nominal),0,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_10ade4c3de6d8ea46f90,baci_fc031066bfbdc991021f8a03,2017,784,ARE,United Arab Emirates,764,THA,Thailand,ARE->THA,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,4146.072,0.082,4146072.0,0.082,metric_ton,50561853.65853658,17.73870796968099,world_bank_gold,1257.56,USD per troy ounce,40431492.8548438,2017,,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),0.22358840431229154,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),0,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_95f67ade85a0add5a0a4,baci_333e10cab1bc0ab929bfffce,2017,784,ARE,United Arab Emirates,792,TUR,TÃ¼rkiye,ARE->TUR,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,4933747.662,129.464,4933747662.0,129.464,metric_ton,38109031.56089724,17.45596186084774,world_bank_gold,1257.56,USD per troy ounce,40431492.8548438,2017,,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-0.0591577045209597,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),0,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_51021903b9be416a3701,baci_38cc00433733752afdcd4cbe,2017,784,ARE,United Arab Emirates,842,USA,USA,ARE->USA,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,14522.983,0.36,14522983.0,0.36,metric_ton,40341619.44444445,17.51289423456419,world_bank_gold,1257.56,USD per troy ounce,40431492.8548438,2017,,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-0.0022253308045101505,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),0,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_0253861661c7e3c079b9,baci_a2acf267a0be11eab3cfb06c,2017,32,ARG,Argentina,124,CAN,Canada,ARG->CAN,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,1029876.177,64.602,1029876177.0,64.602,metric_ton,15941862.125011608,16.584459045394883,world_bank_gold,1257.56,USD per troy ounce,40431492.8548438,2017,,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-0.9306605199738165,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),0,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_1c441069bac2d0a74970,baci_dfd54043c7fc89691ccc2e0c,2017,32,ARG,Argentina,757,CHE,Switzerland,ARG->CHE,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,1116629.245,316.904,1116629245.0,316.904,metric_ton,3523556.802691036,15.074981492717905,world_bank_gold,1257.56,USD per troy ounce,40431492.8548438,2017,,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-2.440138072650795,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),0,True,True,True,True,1,2,0,1,4,usable_with_caveat,short_history;valid_extreme_retained,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_7f8297f4ae2dcaacea99,baci_4322ad993d041973543ce810,2017,32,ARG,Argentina,152,CHL,Chile,ARG->CHL,151110,crude_palm_oil,Crude palm oil,"Vegetable oils: palm oil and its fractions, crude, not chemically modified",asia_bulk_commodity_anchor,42.678,56.0,42678.0,56.0,metric_ton,762.1071428571429,6.636087153226421,world_bank_palm_oil,750.81,USD per metric ton,750.81,2017,,matched,identity,0.014934529476500202,Malaysia crude palm oil benchmark; not corridor-specific landed or invoice price.,Annual Prices (Nominal),0,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_b878917d554e4312e5f6,baci_44f0c67d89ad70ee6d1a2c8a,2017,32,ARG,Argentina,724,ESP,Spain,ARG->ESP,151110,crude_palm_oil,Crude palm oil,"Vegetable oils: palm oil and its fractions, crude, not chemically modified",asia_bulk_commodity_anchor,0.254,0.024,254.0,0.024,metric_ton,10583.333333333334,9.267035715652728,world_bank_palm_oil,750.81,USD per metric ton,750.81,2017,,matched,identity,2.6458830919028076,Malaysia crude palm oil benchmark; not corridor-specific landed or invoice price.,Annual Prices (Nominal),0,True,True,True,True,1,2,0,1,4,usable_with_caveat,short_history;valid_extreme_retained,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_76c849d99e205ebd161e,baci_b9ebeae12d6927ae6679adef,2017,32,ARG,Argentina,508,MOZ,Mozambique,ARG->MOZ,151110,crude_palm_oil,Crude palm oil,"Vegetable oils: palm oil and its fractions, crude, not chemically modified",asia_bulk_commodity_anchor,9803.121,,9803121.0,,metric_ton,,,world_bank_palm_oil,750.81,USD per metric ton,750.81,2017,,matched,identity,,Malaysia crude palm oil benchmark; not corridor-specific landed or invoice price.,Annual Prices (Nominal),0,True,False,False,False,0,2,0,1,3,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,False,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_1f153693fdb15261564f,baci_e08fb91af18b83e139dab0a6,2017,32,ARG,Argentina,591,PAN,Panama,ARG->PAN,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,1336.434,0.035,1336434.0,0.035,metric_ton,38183828.57142857,17.45792264811842,world_bank_gold,1257.56,USD per troy ounce,40431492.8548438,2017,,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-0.05719691725028042,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),0,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_d1298701cbdeb591a6b8,baci_59c0151d0a44226c34723015,2017,32,ARG,Argentina,842,USA,USA,ARG->USA,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,54761.52,1.171,54761520.0,1.171,metric_ton,46764748.07856533,17.66064023087093,world_bank_gold,1257.56,USD per troy ounce,40431492.8548438,2017,,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),0.14552066550222875,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),0,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_9b3ef1cee3facb8d412e,baci_83417735881462b692a45ed8,2017,51,ARM,Armenia,124,CAN,Canada,ARM->CAN,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,2055.952,0.054,2055952.0000000002,0.054,metric_ton,38073185.18518519,17.455020791399026,world_bank_gold,1257.56,USD per troy ounce,40431492.8548438,2017,,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-0.06009877396967411,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),0,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_eb631f90a73d5ee03565,baci_988ab0ebea143ea850da1767,2017,51,ARM,Armenia,757,CHE,Switzerland,ARM->CHE,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,138745.965,4.262,138745965.0,4.262,metric_ton,32554191.69404036,17.29841669541045,world_bank_gold,1257.56,USD per troy ounce,40431492.8548438,2017,,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-0.21670286995825094,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),0,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_e777ea25f9c18e448d7d,baci_685125f0923f2e2714ac4c55,2017,51,ARM,Armenia,380,ITA,Italy,ARM->ITA,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,483.49,0.012,483490.0,0.012,metric_ton,40290833.333333336,17.51163454033247,world_bank_gold,1257.56,USD per troy ounce,40431492.8548438,2017,,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-0.0034850250362303825,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),0,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_7f7fa095ce70d64c86aa,baci_b1e5a57da392879707534dc2,2017,51,ARM,Armenia,792,TUR,TÃ¼rkiye,ARM->TUR,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,11.634,,11634.0,,metric_ton,,,world_bank_gold,1257.56,USD per troy ounce,40431492.8548438,2017,,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),0,True,False,False,False,0,2,0,1,3,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,False,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_07f899c577cb77832c46,baci_75d6b6d5c766983d4e0f13ae,2017,28,ATG,Antigua and Barbuda,842,USA,USA,ATG->USA,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,53.021,0.001,53021.0,0.001,metric_ton,53021000.0,17.786198619454535,world_bank_gold,1257.56,USD per troy ounce,40431492.8548438,2017,,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),0.27107905408583477,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),0,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_c089bc52499c6f610c72,baci_983137ff57a89e1d1f6e93a2,2017,36,AUS,Australia,784,ARE,United Arab Emirates,AUS->ARE,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,1333.117,0.034,1333117.0,0.034,metric_ton,39209323.52941176,17.484425121618074,world_bank_gold,1257.56,USD per troy ounce,40431492.8548438,2017,,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),-0.03069444375062602,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),0,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_ad7b8f50c13816d99fd0,baci_b52f9dabfe18deb32484409a,2017,36,AUS,Australia,40,AUT,Austria,AUS->AUT,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,83.866,0.002,83866.0,0.002,metric_ton,41933000.0,17.551583664405314,world_bank_gold,1257.56,USD per troy ounce,40431492.8548438,2017,,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),0.03646409903661407,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),0,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_81b22d352ef809b8435f,baci_bfc2263a90bf2388aae9ba73,2017,36,AUS,Australia,56,BEL,Belgium,AUS->BEL,710812,gold_unwrought,Non-monetary unwrought gold,"Metals: gold, non-monetary, unwrought (but not powder)",typology_anchor,6.901,,6901.0,,metric_ton,,,world_bank_gold,1257.56,USD per troy ounce,40431492.8548438,2017,,matched,gold_usd_per_troy_ounce * (1000000 / 31.1034768),,"Spot gold benchmark; purity, form, and commercial terms are not observed in BACI.",Annual Prices (Nominal),0,True,False,False,False,0,2,0,1,3,excluded_from_modeling_retained_for_audit,missing_or_non_positive_quantity,False,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_47af40c3140d09b7ab38,baci_94fc769aa0ebee69a76c1dc0,2017,36,AUS,Australia,56,BEL,Belgium,AUS->BEL,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,574.992,55.503,574992.0,55.503,metric_ton,10359.65623479812,9.245674333293646,world_bank_copper,6169.94,USD per metric ton,6169.94,2017,,matched,identity,0.5182299409147539,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),0,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
obs_73d6b80601b0f9997e5d,baci_3d8895ced26a8a92a4809fd3,2017,36,AUS,Australia,854,BFA,Burkina Faso,AUS->BFA,740311,refined_copper_cathodes,Refined copper cathodes,"Copper: refined, unwrought, cathodes and sections of cathodes",industrial_commodity_anchor,18.127,0.59,18127.0,0.59,metric_ton,30723.728813559323,10.332790560545291,world_bank_copper,6169.94,USD per metric ton,6169.94,2017,,matched,identity,1.605346168166399,LME-related macro benchmark; not corridor-specific contract price.,Annual Prices (Nominal),0,True,True,True,False,1,2,0,1,4,usable_with_caveat,short_history,True,baci_hs17_v202601_selected_2017_2024_151110_740311_710812.parquet,CEPII_BACI_HS17_V202601_filtered_official_derived,0e493e057c8fd57902328551a9c874d22aea0e4c3437432617489c7c3571fe12,HS17
